CRUISE,ORIGINAL,COMPILED,Time,Year,Month,Day,Hour,Minute,Second,Longitude,Latitude,Depth,ID,Variable,Units,405,411,443,455,465,489,510,520,530,550,555,560,565,570,590,619,625,665,670,683,715,750
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-25T10:21:00Z,2006,02,25,10,21,00,80.01038,-63.00272,100,05_06_V3_BROKEWEST_2006-02-25T10:21:00Z,ad,m-1,0.0039,0.0037,0.0032,0.0032,0.0026,0.0012,0.0011,0.001,0.0009,0.0007,0.0008,0.0006,0.0007,0.0006,0.0006,0.0004,0.0003,0.0004,0.0006,0.0003,0,0.0002
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-25T17:22:00Z,2006,02,25,17,22,00,80.00244,-63.50187,10,05_06_V3_BROKEWEST_2006-02-25T17:22:00Z,ad,m-1,0.0044,0.0048,0.0034,0.0027,0.0022,0.0017,0.0013,0.0011,0.001,0.0008,0.0009,0.0009,0.0008,0.0006,0.0006,0.0005,0.0003,0.0003,0.0004,0.0004,-0.0001,-0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-25T17:22:00Z,2006,02,25,17,22,00,80.00244,-63.50187,40,05_06_V3_BROKEWEST_2006-02-25T17:22:00Z,ad,m-1,0.0075,0.0071,0.0053,0.0043,0.0037,0.0028,0.0022,0.0022,0.0018,0.0015,0.0013,0.0014,0.0014,0.0012,0.0009,0.0007,0.0008,0.0005,0.0007,0.0006,0.0001,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-25T17:22:00Z,2006,02,25,17,22,00,80.00244,-63.50187,100,05_06_V3_BROKEWEST_2006-02-25T17:22:00Z,ad,m-1,0.004,0.004,0.0033,0.0027,0.0023,0.0018,0.0013,0.0011,0.0011,0.0008,0.0008,0.0008,0.0009,0.0008,0.0007,0.0007,0.0006,0.0004,0.0005,0.0006,-0.0001,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-25T23:21:00Z,2006,02,25,23,21,00,80.01234,-64.00353,10,05_06_V3_BROKEWEST_2006-02-25T23:21:00Z,ad,m-1,0.0048,0.0048,0.0034,0.0025,0.0022,0.0016,0.0012,0.001,0.0011,0.0006,0.0008,0.0009,0.0009,0.0006,0.0006,0.0004,0.0003,0.0004,0.0005,0.0004,-0.0002,-0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-25T23:21:00Z,2006,02,25,23,21,00,80.01234,-64.00353,50,05_06_V3_BROKEWEST_2006-02-25T23:21:00Z,ad,m-1,0.0074,0.0076,0.0056,0.0045,0.004,0.0032,0.0025,0.0023,0.0018,0.0017,0.0017,0.0019,0.0015,0.0014,0.0015,0.001,0.0007,0.0007,0.0007,0.0006,0.0001,-0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-25T23:21:00Z,2006,02,25,23,21,00,80.01234,-64.00353,70,05_06_V3_BROKEWEST_2006-02-25T23:21:00Z,ad,m-1,0.005,0.005,0.0038,0.003,0.0025,0.0017,0.0015,0.0012,0.0011,0.001,0.001,0.001,0.0009,0.0009,0.0008,0.0006,0.0007,0.0005,0.0005,0.0005,0.0001,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-26T05:55:00Z,2006,02,26,05,55,00,79.99633,-64.49858,10,05_06_V3_BROKEWEST_2006-02-26T05:55:00Z,ad,m-1,0.0046,0.0042,0.0025,0.0022,0.0017,0.0015,0.0011,0.0008,0.001,0.0008,0.0007,0.0009,0.0008,0.0006,0.0007,0.0006,0.0005,0.0004,0.0003,0.0003,0,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-26T05:55:00Z,2006,02,26,05,55,00,79.99633,-64.49858,60,05_06_V3_BROKEWEST_2006-02-26T05:55:00Z,ad,m-1,0.0048,0.0046,0.0031,0.0027,0.0023,0.0015,0.0012,0.0011,0.0011,0.0011,0.0009,0.0009,0.0009,0.0009,0.0009,0.0006,0.0007,0.0006,0.0006,0.0004,0.0001,0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-26T05:55:00Z,2006,02,26,05,55,00,79.99633,-64.49858,90,05_06_V3_BROKEWEST_2006-02-26T05:55:00Z,ad,m-1,0.0074,0.0069,0.0045,0.0037,0.003,0.0022,0.0017,0.0014,0.0013,0.0013,0.0011,0.0012,0.0011,0.001,0.001,0.0007,0.0008,0.0007,0.0007,0.0004,0.0002,0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-26T12:43:00Z,2006,02,26,12,43,00,79.9863,-65.00593,10,05_06_V3_BROKEWEST_2006-02-26T12:43:00Z,ad,m-1,0.0077,0.0069,0.0043,0.0037,0.0035,0.0026,0.0024,0.002,0.0019,0.0017,0.0015,0.0017,0.0018,0.0016,0.0015,0.0013,0.0015,0.0011,0.0011,0.0007,0.0001,-0.0002
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-26T12:43:00Z,2006,02,26,12,43,00,79.9863,-65.00593,55,05_06_V3_BROKEWEST_2006-02-26T12:43:00Z,ad,m-1,0.0102,0.0097,0.006,0.0052,0.0039,0.0029,0.0023,0.0018,0.0019,0.002,0.0016,0.0016,0.0016,0.0015,0.0014,0.0009,0.0012,0.0009,0.0009,0.0005,0.0002,0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-26T12:43:00Z,2006,02,26,12,43,00,79.9863,-65.00593,80,05_06_V3_BROKEWEST_2006-02-26T12:43:00Z,ad,m-1,0.0042,0.0041,0.0029,0.0023,0.0021,0.0013,0.0012,0.001,0.0012,0.001,0.0009,0.001,0.001,0.0009,0.0009,0.0007,0.0007,0.0008,0.0007,0.0006,0.0001,-0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T04:49:00Z,2006,02,27,04,49,00,79.98793,-65.82557,10,05_06_V3_BROKEWEST_2006-02-27T04:49:00Z,ad,m-1,0.0006,0.0007,0.0003,0.0004,0.0004,0.0001,0.0004,0.0003,0.0004,0.0001,0.0003,0.0003,0.0003,0.0002,0.0001,0.0002,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T04:49:00Z,2006,02,27,04,49,00,79.98793,-65.82557,50,05_06_V3_BROKEWEST_2006-02-27T04:49:00Z,ad,m-1,0.0022,0.0026,0.0019,0.0012,0.001,0.0009,0.0007,0.0007,0.0008,0.0005,0.0006,0.0005,0.0004,0.0005,0.0003,0.0004,0.0004,0.0005,0.0003,0.0003,0.0003,-0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T04:49:00Z,2006,02,27,04,49,00,79.98793,-65.82557,90,05_06_V3_BROKEWEST_2006-02-27T04:49:00Z,ad,m-1,0.002,0.0018,0.0012,0.0011,0.0007,0.0005,0.0007,0.0003,0.0007,0.0004,0.0005,0.0004,0.0003,0.0001,0.0001,0.0002,0.0002,0,0.0002,0.0002,0.0001,0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T05:26:00Z,2006,02,27,05,26,00,79.99049,-65.85007,9,05_06_V3_BROKEWEST_2006-02-27T05:26:00Z,ad,m-1,0.0009,0.0007,0.0003,0.0002,-0.0003,-0.0002,0,-0.0002,-0.0001,-0.0003,0,-0.0003,-0.0003,-0.0003,-0.0004,-0.0002,-0.0001,0,0,0,0,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T05:26:00Z,2006,02,27,05,26,00,79.99049,-65.85007,50,05_06_V3_BROKEWEST_2006-02-27T05:26:00Z,ad,m-1,0.0032,0.0033,0.0017,0.0015,0.0012,0.0004,0.0005,0.0003,0.0002,0.0001,0.0004,0,0,0,0,-0.0001,-0.0001,0.0002,0.0001,0.0001,0,0.0002
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T05:26:00Z,2006,02,27,05,26,00,79.99049,-65.85007,90,05_06_V3_BROKEWEST_2006-02-27T05:26:00Z,ad,m-1,0.0014,0.001,0.001,0.0007,0.0005,0.0004,0.0005,0.0003,0.0002,0.0001,0.0004,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0,0,0.0001,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T09:48:00Z,2006,02,27,09,48,00,79.9806,-65.95613,10,05_06_V3_BROKEWEST_2006-02-27T09:48:00Z,ad,m-1,0.0028,0.0028,0.0018,0.0014,0.0013,0.001,0.0008,0.0007,0.0005,0.0006,0.0004,0.0005,0.0004,0.0004,0.0003,0.0003,0.0003,0.0002,0.0002,0.0001,0,-0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T09:48:00Z,2006,02,27,09,48,00,79.9806,-65.95613,40,05_06_V3_BROKEWEST_2006-02-27T09:48:00Z,ad,m-1,0.0029,0.0027,0.0021,0.0016,0.0014,0.001,0.0008,0.0009,0.0006,0.0006,0.0005,0.0006,0.0005,0.0006,0.0004,0.0004,0.0004,0.0003,0.0002,0.0002,0,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T09:48:00Z,2006,02,27,09,48,00,79.9806,-65.95613,90,05_06_V3_BROKEWEST_2006-02-27T09:48:00Z,ad,m-1,0.0014,0.0013,0.001,0.0008,0.0008,0.0006,0.0004,0.0005,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0,-0.0002
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T13:12:00Z,2006,02,27,13,12,00,79.99458,-66.02561,10,05_06_V3_BROKEWEST_2006-02-27T13:12:00Z,ad,m-1,0.0071,0.0064,0.0052,0.0045,0.0044,0.0036,0.0028,0.0029,0.0022,0.0024,0.002,0.0019,0.002,0.0021,0.0016,0.0017,0.0014,0.0009,0.0007,0.0007,0.0004,-0.0004
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T13:12:00Z,2006,02,27,13,12,00,79.99458,-66.02561,40,05_06_V3_BROKEWEST_2006-02-27T13:12:00Z,ad,m-1,0.0024,0.0023,0.0017,0.0015,0.0013,0.0009,0.0007,0.0007,0.0006,0.0006,0.0005,0.0005,0.0004,0.0004,0.0002,0.0003,0.0003,0.0002,0.0002,0.0001,0,-0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T13:12:00Z,2006,02,27,13,12,00,79.99458,-66.02561,70,05_06_V3_BROKEWEST_2006-02-27T13:12:00Z,ad,m-1,0.0024,0.0021,0.0017,0.0015,0.0015,0.0011,0.0011,0.0009,0.0008,0.0008,0.0008,0.0008,0.0007,0.0008,0.0006,0.0006,0.0006,0.0005,0.0005,0.0005,0.0001,-0.0002
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T16:07:00Z,2006,02,27,16,07,00,79.96041,-66.13425,10,05_06_V3_BROKEWEST_2006-02-27T16:07:00Z,ad,m-1,0.0022,0.0021,0.0013,0.0014,0.0013,0.0009,0.0007,0.0008,0.0007,0.0006,0.0005,0.0005,0.0005,0.0006,0.0005,0.0003,0.0003,0.0001,0,0,0.0003,-0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T16:07:00Z,2006,02,27,16,07,00,79.96041,-66.13425,35,05_06_V3_BROKEWEST_2006-02-27T16:07:00Z,ad,m-1,0.0027,0.0025,0.0017,0.0017,0.0015,0.0011,0.0008,0.0009,0.0009,0.0006,0.0005,0.0007,0.0005,0.0005,0.0004,0.0004,0.0003,0.0002,0.0001,0.0001,0.0002,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T16:07:00Z,2006,02,27,16,07,00,79.96041,-66.13425,80,05_06_V3_BROKEWEST_2006-02-27T16:07:00Z,ad,m-1,0.002,0.0016,0.0011,0.0013,0.0012,0.0008,0.0006,0.0006,0.0006,0.0005,0.0003,0.0003,0.0003,0.0004,0.0003,0.0003,0.0002,0.0001,0,0.0001,0.0001,0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T21:08:00Z,2006,02,27,21,08,00,79.97774,-66.40841,10,05_06_V3_BROKEWEST_2006-02-27T21:08:00Z,ad,m-1,0.0037,0.0036,0.0025,0.0024,0.002,0.0015,0.0012,0.0011,0.0012,0.0009,0.0007,0.0009,0.0007,0.0008,0.0006,0.0004,0.0004,0.0003,0.0002,0.0001,0.0002,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T21:08:00Z,2006,02,27,21,08,00,79.97774,-66.40841,30,05_06_V3_BROKEWEST_2006-02-27T21:08:00Z,ad,m-1,0.0039,0.0036,0.0024,0.0025,0.0024,0.0016,0.0013,0.0011,0.0012,0.001,0.0007,0.0009,0.0009,0.0007,0.0006,0.0005,0.0004,0.0004,0.0001,0,0.0004,-0.0001
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T21:08:00Z,2006,02,27,21,08,00,79.97774,-66.40841,70,05_06_V3_BROKEWEST_2006-02-27T21:08:00Z,ad,m-1,0.0022,0.0021,0.0016,0.0014,0.0013,0.0008,0.0007,0.0006,0.0007,0.0005,0.0004,0.0005,0.0004,0.0004,0.0004,0.0003,0.0003,0.0003,0.0002,0.0002,0.0001,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T21:09:00Z,2006,02,27,21,09,00,80.00882,-66.74711,10,05_06_V3_BROKEWEST_2006-02-27T21:09:00Z,ad,m-1,0.0054,0.0054,0.003,0.0026,0.002,0.0013,0.0009,0.0008,0.0007,0.0005,0.0005,0.0004,0.0005,0.0006,0.0005,0.0004,0.0003,0.0005,0.0004,0.0002,0,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T21:09:00Z,2006,02,27,21,09,00,80.00882,-66.74711,30,05_06_V3_BROKEWEST_2006-02-27T21:09:00Z,ad,m-1,0.0044,0.0041,0.0024,0.0023,0.0017,0.0007,0.0006,0.0006,0.0004,0.0003,0.0006,0.0005,0.0004,0.0004,0.0004,0.0003,0.0002,0.0005,0.0005,0.0004,0.0001,0
05_06_V3_BROKEWEST,NA,CSIRO,2006-02-27T21:09:00Z,2006,02,27,21,09,00,80.00882,-66.74711,80,05_06_V3_BROKEWEST_2006-02-27T21:09:00Z,ad,m-1,0.0017,0.002,0.0014,0.0013,0.0009,0.0007,0.0004,0.0002,0.0002,0.0003,0.0003,0.0003,0.0001,0.0002,0,0.0001,0.0002,0.0001,0.0002,0.0001,0.0001,0
SS032006,NA,CSIRO,2006-04-06T23:02:00Z,2006,04,06,23,02,00,130.7533,-39.1562,0,SS032006_2006-04-06T23:02:00Z,ad,m-1,0.0086,0.0082,0.0059,0.0052,0.0047,0.0037,0.0029,0.0027,0.0024,0.002,0.0019,0.0018,0.0017,0.0016,0.0013,0.001,0.0009,0.0006,0.0006,0.0005,0.0004,0.0003
SS032006,NA,CSIRO,2006-04-06T23:02:00Z,2006,04,06,23,02,00,130.7533,-39.1562,20,SS032006_2006-04-06T23:02:00Z,ad,m-1,0.0083,0.0079,0.006,0.0054,0.0049,0.004,0.0033,0.0031,0.0028,0.0023,0.0023,0.0022,0.0021,0.002,0.0017,0.0013,0.0012,0.0009,0.0008,0.0007,0.0006,0.0004
SS032006,NA,CSIRO,2006-04-06T23:02:00Z,2006,04,06,23,02,00,130.7533,-39.1562,40,SS032006_2006-04-06T23:02:00Z,ad,m-1,0.011,0.0104,0.0074,0.0065,0.0058,0.0045,0.0036,0.0033,0.0029,0.0024,0.0023,0.0022,0.002,0.0019,0.0016,0.0012,0.0011,0.0007,0.0007,0.0006,0.0004,0.0003
SS032006,NA,CSIRO,2006-04-07T12:22:00Z,2006,04,07,12,22,00,129,-38.2733,20,SS032006_2006-04-07T12:22:00Z,ad,m-1,0.005,0.0047,0.0034,0.003,0.0027,0.0021,0.0017,0.0016,0.0014,0.0011,0.0011,0.001,0.001,0.0009,0.0008,0.0006,0.0005,0.0004,0.0003,0.0003,0.0002,0.0002
SS032006,NA,CSIRO,2006-04-07T12:23:00Z,2006,04,07,12,23,00,129,-38.275,40,SS032006_2006-04-07T12:23:00Z,ad,m-1,0.0065,0.0062,0.0047,0.0042,0.0038,0.0031,0.0026,0.0024,0.0022,0.0018,0.0017,0.0017,0.0016,0.0015,0.0013,0.001,0.0009,0.0007,0.0006,0.0006,0.0004,0.0003
SS032006,NA,CSIRO,2006-04-07T23:25:00Z,2006,04,07,23,25,00,126.995,-37.2983,0,SS032006_2006-04-07T23:25:00Z,ad,m-1,0.0028,0.0026,0.0017,0.0014,0.0012,0.0009,0.0006,0.0006,0.0005,0.0004,0.0004,0.0003,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0,0
SS032006,NA,CSIRO,2006-04-07T23:25:00Z,2006,04,07,23,25,00,126.995,-37.2983,20,SS032006_2006-04-07T23:25:00Z,ad,m-1,0.0069,0.0067,0.0056,0.0053,0.005,0.0044,0.0039,0.0037,0.0035,0.0032,0.0031,0.003,0.0029,0.0028,0.0026,0.0022,0.0021,0.0017,0.0017,0.0016,0.0013,0.0011
SS032006,NA,CSIRO,2006-04-07T23:25:00Z,2006,04,07,23,25,00,126.995,-37.2983,40,SS032006_2006-04-07T23:25:00Z,ad,m-1,0.0051,0.0049,0.0039,0.0036,0.0033,0.0028,0.0024,0.0022,0.002,0.0018,0.0017,0.0016,0.0016,0.0015,0.0013,0.0011,0.001,0.0008,0.0007,0.0007,0.0005,0.0004
SS032006,NA,CSIRO,2006-04-09T01:45:00Z,2006,04,09,01,45,00,123.4192,-35.465,0,SS032006_2006-04-09T01:45:00Z,ad,m-1,0.0055,0.0053,0.0041,0.0038,0.0035,0.0029,0.0025,0.0023,0.0021,0.0018,0.0018,0.0017,0.0016,0.0016,0.0013,0.0011,0.001,0.0008,0.0007,0.0007,0.0005,0.0004
SS032006,NA,CSIRO,2006-04-09T01:45:00Z,2006,04,09,01,45,00,123.4192,-35.465,20,SS032006_2006-04-09T01:45:00Z,ad,m-1,0.0081,0.0078,0.0063,0.0058,0.0054,0.0046,0.004,0.0038,0.0035,0.0031,0.003,0.0029,0.0028,0.0027,0.0023,0.0019,0.0019,0.0014,0.0014,0.0013,0.001,0.0008
SS032006,NA,CSIRO,2006-04-09T01:45:00Z,2006,04,09,01,45,00,123.4192,-35.465,40,SS032006_2006-04-09T01:45:00Z,ad,m-1,0.0054,0.0052,0.0042,0.0038,0.0035,0.003,0.0026,0.0024,0.0022,0.0019,0.0019,0.0018,0.0017,0.0017,0.0015,0.0012,0.0011,0.0009,0.0008,0.0008,0.0006,0.0005
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-02T23:50:00Z,2006,10,02,23,50,00,147.3353,-43.0645,0,HP_3_NorthWestBay_October2006_2006-10-02T23:50:00Z,ad,m-1,0.0731,0.0691,0.049,0.0431,0.0384,0.0297,0.0236,0.0214,0.0191,0.0154,0.0147,0.0139,0.0132,0.0124,0.01,0.0074,0.0069,0.0045,0.0043,0.0037,0.0027,0.0018
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-02T23:50:00Z,2006,10,02,23,50,00,147.3353,-43.0645,3,HP_3_NorthWestBay_October2006_2006-10-02T23:50:00Z,ad,m-1,0.0673,0.0635,0.0451,0.0396,0.0353,0.0273,0.0217,0.0197,0.0175,0.0142,0.0136,0.0128,0.0121,0.0114,0.0092,0.0068,0.0064,0.0041,0.0039,0.0034,0.0024,0.0017
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-02T23:50:00Z,2006,10,02,23,50,00,147.3353,-43.0645,20,HP_3_NorthWestBay_October2006_2006-10-02T23:50:00Z,ad,m-1,0.0888,0.0841,0.0607,0.0537,0.0481,0.0377,0.0303,0.0276,0.0247,0.0202,0.0194,0.0183,0.0174,0.0165,0.0134,0.0101,0.0094,0.0063,0.0059,0.0053,0.0038,0.0026
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T00:40:00Z,2006,10,03,00,40,00,147.301,-43.0694,0,HP_3_NorthWestBay_October2006_2006-10-03T00:40:00Z,ad,m-1,0.0715,0.0675,0.0479,0.0421,0.0375,0.029,0.0231,0.0209,0.0186,0.015,0.0144,0.0136,0.0128,0.0121,0.0098,0.0072,0.0067,0.0044,0.0041,0.0036,0.0026,0.0018
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T00:40:00Z,2006,10,03,00,40,00,147.301,-43.0694,3,HP_3_NorthWestBay_October2006_2006-10-03T00:40:00Z,ad,m-1,0.0779,0.0731,0.0502,0.0436,0.0385,0.029,0.0226,0.0203,0.0179,0.0141,0.0135,0.0127,0.0119,0.0112,0.0088,0.0064,0.0059,0.0037,0.0035,0.003,0.0021,0.0014
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T00:40:00Z,2006,10,03,00,40,00,147.301,-43.0694,24,HP_3_NorthWestBay_October2006_2006-10-03T00:40:00Z,ad,m-1,0.0793,0.0751,0.0543,0.0481,0.0431,0.0338,0.0272,0.0248,0.0222,0.0181,0.0174,0.0165,0.0156,0.0148,0.0121,0.0091,0.0085,0.0057,0.0054,0.0048,0.0034,0.0024
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T01:10:00Z,2006,10,03,01,10,00,147.301,-43.0694,0,HP_3_NorthWestBay_October2006_2006-10-03T01:10:00Z,ad,m-1,0.0828,0.0783,0.056,0.0494,0.0442,0.0344,0.0275,0.0249,0.0223,0.0181,0.0174,0.0164,0.0155,0.0147,0.0119,0.0089,0.0083,0.0055,0.0052,0.0045,0.0033,0.0022
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T01:10:00Z,2006,10,03,01,10,00,147.301,-43.0694,3,HP_3_NorthWestBay_October2006_2006-10-03T01:10:00Z,ad,m-1,0.083,0.0783,0.0552,0.0484,0.0431,0.0332,0.0263,0.0238,0.0211,0.017,0.0163,0.0154,0.0145,0.0137,0.011,0.0081,0.0075,0.0049,0.0046,0.004,0.0028,0.0019
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T01:10:00Z,2006,10,03,01,10,00,147.301,-43.0694,10,HP_3_NorthWestBay_October2006_2006-10-03T01:10:00Z,ad,m-1,0.0766,0.0724,0.0513,0.0451,0.0402,0.0311,0.0247,0.0224,0.0199,0.0161,0.0154,0.0146,0.0137,0.013,0.0105,0.0078,0.0072,0.0047,0.0044,0.0039,0.0028,0.0019
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T01:50:00Z,2006,10,03,01,50,00,147.2691,-43.0696,0,HP_3_NorthWestBay_October2006_2006-10-03T01:50:00Z,ad,m-1,0.0466,0.044,0.0313,0.0276,0.0246,0.0191,0.0152,0.0138,0.0123,0.0099,0.0095,0.009,0.0085,0.008,0.0065,0.0048,0.0045,0.0029,0.0028,0.0024,0.0017,0.0012
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T01:50:00Z,2006,10,03,01,50,00,147.2691,-43.0696,3,HP_3_NorthWestBay_October2006_2006-10-03T01:50:00Z,ad,m-1,0.0514,0.0486,0.0345,0.0303,0.027,0.0209,0.0166,0.0151,0.0134,0.0108,0.0104,0.0098,0.0093,0.0087,0.0071,0.0052,0.0049,0.0032,0.003,0.0026,0.0019,0.0013
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T01:50:00Z,2006,10,03,01,50,00,147.2691,-43.0696,12,HP_3_NorthWestBay_October2006_2006-10-03T01:50:00Z,ad,m-1,0.0889,0.084,0.0598,0.0526,0.047,0.0364,0.029,0.0263,0.0234,0.0189,0.0182,0.0172,0.0162,0.0153,0.0124,0.0092,0.0086,0.0056,0.0053,0.0047,0.0033,0.0023
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T02:11:00Z,2006,10,03,02,11,00,147.2689,-43.0522,0,HP_3_NorthWestBay_October2006_2006-10-03T02:11:00Z,ad,m-1,0.0562,0.0528,0.0365,0.0318,0.0282,0.0214,0.0167,0.015,0.0133,0.0105,0.0101,0.0095,0.0089,0.0084,0.0067,0.0048,0.0045,0.0028,0.0027,0.0023,0.0016,0.0011
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T02:11:00Z,2006,10,03,02,11,00,147.2689,-43.0522,3,HP_3_NorthWestBay_October2006_2006-10-03T02:11:00Z,ad,m-1,0.0561,0.0527,0.0362,0.0314,0.0277,0.0209,0.0163,0.0146,0.0129,0.0102,0.0097,0.0091,0.0086,0.008,0.0063,0.0046,0.0042,0.0026,0.0025,0.0022,0.0015,0.001
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T02:11:00Z,2006,10,03,02,11,00,147.2689,-43.0522,7,HP_3_NorthWestBay_October2006_2006-10-03T02:11:00Z,ad,m-1,0.0598,0.0563,0.0395,0.0346,0.0308,0.0236,0.0186,0.0168,0.0149,0.012,0.0115,0.0108,0.0102,0.0096,0.0077,0.0056,0.0052,0.0034,0.0032,0.0028,0.002,0.0013
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T03:00:00Z,2006,10,03,03,00,00,147.2817,-43.0348,0,HP_3_NorthWestBay_October2006_2006-10-03T03:00:00Z,ad,m-1,0.0507,0.0477,0.033,0.0287,0.0254,0.0193,0.0151,0.0135,0.012,0.0095,0.0091,0.0085,0.008,0.0076,0.006,0.0043,0.004,0.0025,0.0024,0.0021,0.0014,0.0009
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T03:00:00Z,2006,10,03,03,00,00,147.2817,-43.0348,3,HP_3_NorthWestBay_October2006_2006-10-03T03:00:00Z,ad,m-1,0.0696,0.0655,0.0455,0.0396,0.0351,0.0267,0.0209,0.0188,0.0167,0.0133,0.0127,0.0119,0.0112,0.0105,0.0084,0.0061,0.0057,0.0036,0.0034,0.0029,0.002,0.0014
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T03:00:00Z,2006,10,03,03,00,00,147.2817,-43.0348,12,HP_3_NorthWestBay_October2006_2006-10-03T03:00:00Z,ad,m-1,0.0685,0.0647,0.046,0.0405,0.0361,0.028,0.0223,0.0201,0.018,0.0145,0.0139,0.0131,0.0124,0.0117,0.0095,0.007,0.0065,0.0043,0.004,0.0036,0.0025,0.0017
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T03:23:00Z,2006,10,03,03,23,00,147.2815,-43.0295,0,HP_3_NorthWestBay_October2006_2006-10-03T03:23:00Z,ad,m-1,0.1226,0.1148,0.0771,0.0664,0.0581,0.0431,0.0331,0.0294,0.0258,0.0201,0.0191,0.0179,0.0167,0.0157,0.0122,0.0086,0.0079,0.0048,0.0045,0.0039,0.0026,0.0017
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T03:23:00Z,2006,10,03,03,23,00,147.2815,-43.0295,5,HP_3_NorthWestBay_October2006_2006-10-03T03:23:00Z,ad,m-1,0.0741,0.0698,0.049,0.0429,0.0381,0.0292,0.0231,0.0208,0.0185,0.0148,0.0142,0.0134,0.0126,0.0119,0.0095,0.007,0.0065,0.0042,0.0039,0.0034,0.0024,0.0016
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T04:10:00Z,2006,10,03,04,10,00,147.2877,-43.0498,0,HP_3_NorthWestBay_October2006_2006-10-03T04:10:00Z,ad,m-1,0.0717,0.0673,0.0462,0.0401,0.0353,0.0266,0.0207,0.0185,0.0163,0.0129,0.0123,0.0116,0.0109,0.0102,0.0081,0.0058,0.0053,0.0033,0.0031,0.0027,0.0019,0.0012
HP_3_NorthWestBay_October2006,NA,CSIRO,2006-10-03T04:10:00Z,2006,10,03,04,10,00,147.2877,-43.0498,3,HP_3_NorthWestBay_October2006_2006-10-03T04:10:00Z,ad,m-1,0.0658,0.0619,0.043,0.0375,0.0332,0.0252,0.0198,0.0178,0.0158,0.0125,0.012,0.0113,0.0106,0.01,0.0079,0.0058,0.0054,0.0034,0.0032,0.0028,0.0019,0.0013
