newDATANUMBER,oldDATANUMBER,DATABASE,Number,Proben ID,Event label,Device,Station,Depth(m),Date,Year,Month,Day,Time(UTC),lon,lat,MgDVP,Chla,Diva,Chlida,MTChla,Chlb,Divb,Chlidb,MTChlb,Chl c1+2,Chl c3,MTChlc,Peridinin,19-But,19-Hex,Fuco,Prasino,MPSC,Zea,Lutein,Diadino,Diato,a-caroten,b-caroten,Neo,MTViola_Neo,Allo,MTZea_Lut,Viola,MTDD_DT,MTAlpha_Beta,MPPC,NumberPPC,MYFLAG5,MTC,MAP,MTP,M(TChla-AP)/TP%,MYFLAG3,MDP,MfdChla
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,28,108.7,19/01/2006,2006,1,19,21:30,30.04304,-63.33164,NA,0.266,0,0.007,0.273,0.013,0,NA,0.013,0,0.044,0.08,0,0.04,0.105,0.116,0.004,0.265,0.003,0,0.015,0,NA,0.006,0.004,0.005,0.004,0.003,0.001,0.015,0.006,0.029,5,0,0.294,0.387,0.66,17.27272727,0,0.32902,0.497112638
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,28,141,19/01/2006,2006,1,19,21:30,30.04304,-63.33164,NA,0.08,0,0.001,0.081,0.003,0,NA,0.003,0,0.01,0.017,0,0.017,0.045,0.017,0.001,0.08,0.001,0,0.004,0,NA,0.002,0.001,0.001,0.002,0.001,0,0.004,0.002,0.009,5,0,0.089,0.109,0.19,14.73684211,0,0.09216,0.260091146
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,28,169.5,19/01/2006,2006,1,19,21:30,30.04304,-63.33164,NA,0.029,0,0.001,0.03,0.001,0,NA,0.001,0,0.003,0.006,0,0.004,0.009,0.011,0,0.024,0,0,0.003,0,NA,0.001,0,0,0.001,0,0,0.003,0.001,0.005,5,0,0.029,0.036,0.066,9.090909091,0,0.02995,0.517863105
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,28,198.7,19/01/2006,2006,1,19,21:30,30.04304,-63.33164,NA,0.018,0,0.001,0.019,0,0,NA,0,0,0.001,0.003,0,0.001,0.003,0.01,0,0.014,0.001,0,0.002,0,NA,0.001,0,0,0,0.001,0,0.002,0.001,0.004,5,0,0.018,0.021,0.04,5,0,0.01912,0.737447699
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,29,9.3,20/01/2006,2006,1,20,06:26,30.01089,-64.00114,NA,0.13,0,0.019,0.149,0,0,NA,0,0,0.006,0.021,0.005,0.004,0.045,0.049,0,0.103,0.002,0,0.056,0,NA,0.007,0,0,0.001,0.002,0,0.056,0.007,0.066,5,0,0.169,0.19,0.339,12.09439528,0,0.13701,0.504269761
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,29,29.9,20/01/2006,2006,1,20,06:26,30.01089,-64.00114,NA,0.173,0,0.046,0.219,0.001,0,NA,0.001,0,0.014,0.049,0.007,0.011,0.069,0.097,0,0.184,0.001,0,0.072,0,NA,0.005,0,0,0.002,0.001,0,0.072,0.005,0.08,5,0,0.264,0.314,0.533,17.82363977,0,0.24119,0.567063311
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,29,49.5,20/01/2006,2006,1,20,06:26,30.01089,-64.00114,NA,0.239,0,0.019,0.258,0.003,0,NA,0.003,0,0.017,0.057,0.009,0.015,0.123,0.1,0,0.247,0.001,0,0.055,0,NA,0.005,0,0.001,0.003,0.001,0.001,0.055,0.005,0.065,5,0,0.312,0.372,0.63,18.0952381,0,0.32084,0.439471388
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,29,69,20/01/2006,2006,1,20,06:26,30.01089,-64.00114,NA,0.314,0,0.014,0.328,0.011,0,NA,0.011,0,0.025,0.074,0.024,0.024,0.166,0.126,0.004,0.344,0.003,0,0.042,0.001,NA,0.007,0.005,0.007,0.003,0.003,0.002,0.043,0.007,0.058,5,0,0.402,0.487,0.815,19.50920245,0,0.44621,0.398153336
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,29,99.8,20/01/2006,2006,1,20,06:26,30.01089,-64.00114,NA,0.234,0,0.004,0.238,0.042,0,NA,0.042,0,0.028,0.054,0.006,0.043,0.085,0.057,0.013,0.204,0.002,0,0.012,0,NA,0.005,0.011,0.015,0.003,0.002,0.004,0.012,0.005,0.026,5,0,0.23,0.326,0.564,15.60283688,0,0.25777,0.31178958
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,29,119.8,20/01/2006,2006,1,20,06:26,30.01089,-64.00114,NA,0.206,0,0.003,0.209,0.031,0,NA,0.031,0,0.037,0.065,0.001,0.059,0.06,0.059,0.011,0.19,0.004,0,0.011,0,NA,0.003,0.009,0.012,0.004,0.004,0.003,0.011,0.003,0.025,5,0,0.215,0.311,0.52,19.61538462,0,0.2186,0.380558097
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,29,149.2,20/01/2006,2006,1,20,06:26,30.01089,-64.00114,NA,0.106,0,0.001,0.107,0.007,0,NA,0.007,0,0.016,0.028,0.001,0.032,0.038,0.026,0.002,0.099,0.002,0,0.005,0,NA,0.002,0.002,0.003,0.004,0.002,0.001,0.005,0.002,0.014,5,0,0.113,0.148,0.255,16.07843137,0,0.10872,0.337196468
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,29,200.1,20/01/2006,2006,1,20,06:26,30.01089,-64.00114,NA,0.009,0,0,0.009,0,0,NA,0,0,0.001,0.002,0,0,0.002,0.004,0,0.006,0.001,0,0.001,0,NA,0,0,0,0.001,0.001,0,0.001,0,0.003,5,0,0.009,0.011,0.02,10,0,0.00964,0.585062241
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,30,9.5,20/01/2006,2006,1,20,15:01,29.99942,-64.66748,NA,0.222,0,0.015,0.237,0,0,NA,0,0,0.016,0.059,0.005,0.003,0.036,0.11,0,0.154,0.002,0,0.068,0,NA,0.006,0,0.001,0.001,0.002,0.001,0.068,0.006,0.078,5,0,0.232,0.291,0.528,10.22727273,0,0.21124,0.73423594
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,30,39.5,20/01/2006,2006,1,20,15:01,29.99942,-64.66748,NA,0.178,0,0.031,0.209,0,0,NA,0,0,0.025,0.062,0.007,0.01,0.093,0.052,0,0.162,0.002,0,0.062,0,NA,0.005,0,0,0.003,0.002,0,0.062,0.005,0.072,5,0,0.234,0.296,0.505,17.22772277,0,0.20832,0.351958525
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,30,59.1,20/01/2006,2006,1,20,15:01,29.99942,-64.66748,NA,0.221,0,0.014,0.235,0.001,0,NA,0.001,0,0.021,0.067,0.007,0.013,0.108,0.084,0.003,0.215,0.002,0,0.045,0,NA,0.003,0.002,0.004,0.003,0.002,0.002,0.045,0.003,0.055,5,0,0.27,0.338,0.573,17.97556719,0,0.27455,0.431396831
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,30,79.3,20/01/2006,2006,1,20,15:01,29.99942,-64.66748,NA,0.277,0,0.014,0.291,0.001,0,NA,0.001,0,0.04,0.096,0.016,0.02,0.164,0.089,0.009,0.298,0.003,0,0.032,0,NA,0.005,0.007,0.011,0.004,0.003,0.004,0.032,0.005,0.048,5,0,0.346,0.443,0.734,20.70844687,0,0.36932,0.339786635
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,30,100.1,20/01/2006,2006,1,20,15:01,29.99942,-64.66748,NA,0.493,0,0.019,0.512,0.001,0,NA,0.001,0,0.093,0.17,0.027,0.044,0.187,0.178,0.023,0.459,0.005,0.002,0.033,0.002,NA,0.009,0.027,0.037,0.01,0.007,0.01,0.035,0.009,0.071,5,0,0.53,0.701,1.213,15.58120363,0,0.55325,0.453646634
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,30,129.1,20/01/2006,2006,1,20,15:01,29.99942,-64.66748,NA,0.178,0,0.002,0.18,0.002,0,NA,0.002,0,0.043,0.067,0.001,0.05,0.074,0.047,0.005,0.177,0.002,0,0.01,0,NA,0.003,0.008,0.01,0.005,0.002,0.002,0.01,0.003,0.022,5,0,0.199,0.268,0.448,19.64285714,0,0.1859,0.35648198
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,30,151.7,20/01/2006,2006,1,20,15:01,29.99942,-64.66748,NA,0.101,0,0.001,0.102,0.009,0,NA,0.009,0,0.016,0.027,0,0.03,0.036,0.026,0.002,0.094,0.001,0,0.005,0,NA,0.003,0.002,0.003,0.004,0.001,0.001,0.005,0.003,0.014,5,0,0.108,0.144,0.246,17.07317073,0,0.10523,0.34837974
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,30,199,20/01/2006,2006,1,20,15:01,29.99942,-64.66748,NA,0.007,0,0,0.007,0,0,NA,0,0,0.001,0.002,0,0.001,0.002,0.003,0,0.006,0.001,0,0.001,0,NA,0.001,0,0,0,0.001,0,0.001,0.001,0.003,5,0,0.009,0.011,0.018,22.22222222,0,0.00798,0.530075188
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,31,9.6,20/01/2006,2006,1,20,23:13,30.02668,-65.32779,NA,0.099,0,0.012,0.111,0.001,0,NA,0.001,0,0.003,0.011,0.003,0.002,0.037,0.026,0,0.068,0.001,0,0.036,0,NA,0.003,0.001,0.002,0.002,0.001,0.001,0.036,0.003,0.043,5,0,0.111,0.123,0.234,5.128205128,0,0.09165,0.4
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,31,29.5,20/01/2006,2006,1,20,23:13,30.02668,-65.32779,NA,0.157,0,0.012,0.169,0.001,0,NA,0.001,0,0.008,0.029,0.012,0.009,0.074,0.046,0,0.141,0.002,0,0.045,0,NA,0.007,0.001,0.002,0,0.002,0.001,0.045,0.007,0.055,5,0,0.196,0.226,0.395,14.43037975,0,0.18164,0.357079938
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,31,49.7,20/01/2006,2006,1,20,23:13,30.02668,-65.32779,NA,0.141,0,0.009,0.15,0.004,0,NA,0.004,0,0.008,0.028,0.011,0.01,0.077,0.048,0.001,0.147,0.002,0.001,0.033,0,NA,0.006,0,0.001,0.002,0.003,0.001,0.033,0.006,0.045,5,0,0.192,0.224,0.374,19.78609626,0,0.19144,0.353531132
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,31,70.1,20/01/2006,2006,1,20,23:13,30.02668,-65.32779,NA,0.2,0,0.008,0.208,0.008,0,NA,0.008,0,0.015,0.045,0.011,0.017,0.102,0.066,0.004,0.2,0.002,0.001,0.026,0,NA,0.006,0.003,0.004,0.003,0.003,0.001,0.026,0.006,0.039,5,0,0.239,0.292,0.5,16.8,0,0.25566,0.363999061
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,31,89.1,20/01/2006,2006,1,20,23:13,30.02668,-65.32779,NA,0.305,0,0.011,0.316,0.016,0,NA,0.016,0,0.036,0.083,0.036,0.032,0.202,0.086,0.006,0.362,0.002,0,0.026,0,NA,0.006,0.005,0.008,0.003,0.002,0.003,0.026,0.006,0.04,5,0,0.402,0.501,0.817,22.64381885,0,0.45944,0.263930002
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,31,119.9,20/01/2006,2006,1,20,23:13,30.02668,-65.32779,NA,0.53,0,0.013,0.543,0.056,0,NA,0.056,0,0.087,0.146,0.047,0.048,0.269,0.139,0.014,0.517,0.004,0.001,0.024,0.001,NA,0.01,0.014,0.019,0.007,0.005,0.005,0.025,0.01,0.052,5,0,0.569,0.771,1.314,17.35159817,0,0.68489,0.286162741
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,31,141.4,20/01/2006,2006,1,20,23:13,30.02668,-65.32779,NA,0.259,0,0.002,0.261,0.034,0,NA,0.034,0,0.041,0.065,0.001,0.051,0.065,0.064,0.007,0.188,0.004,0.001,0.008,0,NA,0.007,0.01,0.012,0.005,0.005,0.002,0.008,0.007,0.027,5,0,0.215,0.314,0.575,9.217391304,0,0.23283,0.38757892
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,31,200.1,20/01/2006,2006,1,20,23:13,30.02668,-65.32779,NA,0.015,0,0,0.015,0,0,NA,0,0,0.001,0.002,0,0.003,0.004,0.004,0,0.011,0,0,0.001,0,NA,0,0,0,0.002,0,0,0.001,0,0.003,5,0,0.014,0.016,0.031,3.225806452,0,0.01297,0.434849653
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,32,9.5,21/01/2006,2006,1,21,07:34,29.98963,-65.99322,NA,0.119,0,0.022,0.141,0,0,NA,0,0,0.006,0.023,0.005,0.004,0.04,0.044,0,0.093,0.002,0,0.059,0,NA,0.004,0,0.001,0.002,0.002,0.001,0.059,0.004,0.068,5,0,0.161,0.184,0.325,13.23076923,0,0.12421,0.499476693
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,32,24.8,21/01/2006,2006,1,21,07:34,29.98963,-65.99322,NA,0.264,0,0.028,0.292,0.002,0,NA,0.002,0,0.012,0.051,0.007,0.009,0.08,0.125,0,0.221,0.001,0,0.078,0,NA,0.01,0.001,0.001,0.003,0.001,0,0.078,0.01,0.092,5,0,0.313,0.366,0.658,11.24620061,0,0.29555,0.596345796
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,32,40.2,21/01/2006,2006,1,21,07:34,29.98963,-65.99322,NA,0.292,0,0.027,0.319,0.001,0,NA,0.001,0,0.028,0.087,0.006,0.019,0.148,0.117,0.002,0.292,0.002,0,0.081,0,NA,0.005,0.002,0.003,0.003,0.002,0.001,0.081,0.005,0.092,5,0,0.384,0.472,0.791,19.3426043,0,0.37257,0.442789274
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,32,59.9,21/01/2006,2006,1,21,07:34,29.98963,-65.99322,NA,0.521,0,0.024,0.545,0.001,0,NA,0.001,0,0.078,0.18,0.033,0.04,0.313,0.166,0.015,0.567,0.007,0.002,0.07,0,NA,0.007,0.013,0.021,0.004,0.009,0.008,0.07,0.007,0.098,5,0,0.665,0.846,1.391,21.63910855,0,0.70153,0.333642182
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,32,75.9,21/01/2006,2006,1,21,07:34,29.98963,-65.99322,NA,0.739,0,0.017,0.756,0.002,0,NA,0.002,0,0.117,0.211,0.048,0.045,0.269,0.222,0.029,0.613,0.008,0.004,0.045,0.002,NA,0.013,0.051,0.071,0.012,0.012,0.02,0.047,0.013,0.104,5,0,0.717,0.93,1.686,10.3202847,0,0.75418,0.415046806
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,32,100.4,21/01/2006,2006,1,21,07:34,29.98963,-65.99322,NA,0.267,0,0.004,0.271,0,0,NA,0,0,0.048,0.079,0.004,0.047,0.06,0.088,0.015,0.214,0.006,0.001,0.014,0,NA,0.006,0.017,0.022,0.005,0.007,0.005,0.014,0.006,0.037,5,0,0.251,0.33,0.601,9.816971714,0,0.23053,0.538237973
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,32,120.3,21/01/2006,2006,1,21,07:34,29.98963,-65.99322,NA,0.144,0,0.001,0.145,0,0,NA,0,0,0.027,0.044,0,0.036,0.034,0.043,0.005,0.118,0.002,0,0.008,0,NA,0.003,0.008,0.011,0.003,0.002,0.003,0.008,0.003,0.019,5,0,0.137,0.181,0.326,11.04294479,0,0.11993,0.505544901
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,32,150.6,21/01/2006,2006,1,21,07:34,29.98963,-65.99322,NA,0.12,0,0.001,0.121,0.012,0,NA,0.012,0,0.017,0.028,0,0.032,0.036,0.027,0.002,0.097,0.002,0,0.005,0,NA,0.002,0.003,0.004,0.002,0.002,0.001,0.005,0.002,0.012,5,0,0.109,0.149,0.27,10.37037037,0,0.11003,0.345996546
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,32,180,21/01/2006,2006,1,21,07:34,29.98963,-65.99322,NA,0.033,0,0.001,0.034,0.002,0,NA,0.002,0,0.004,0.008,0,0.008,0.011,0.008,0,0.027,0,0,0.002,0,NA,0.006,0,0,0.002,0,0,0.002,0.006,0.01,5,0,0.037,0.047,0.081,16.04938272,0,0.03127,0.360729133
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,33,9.4,21/01/2006,2006,1,21,14:38,29.98424,-66.49802,NA,0.33,0,0.017,0.347,0.005,0,NA,0.005,0,0.011,0.046,0.009,0.009,0.096,0.102,0,0.216,0.001,0.001,0.101,0,NA,0.018,0,0.002,0.008,0.002,0.002,0.101,0.018,0.131,5,0,0.347,0.398,0.745,6.845637584,0,0.29229,0.492045571
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,33,20.1,21/01/2006,2006,1,21,14:38,29.98424,-66.49802,NA,0.304,0,0.03,0.334,0.003,0,NA,0.003,0,0.02,0.069,0.003,0.013,0.126,0.114,0,0.256,0.001,0,0.086,0.001,NA,0.013,0,0.001,0.003,0.001,0.001,0.087,0.013,0.105,5,0,0.361,0.433,0.767,12.90743155,0,0.33523,0.479491692
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,33,39.8,21/01/2006,2006,1,21,14:38,29.98424,-66.49802,NA,0.513,0,0.04,0.553,0.016,0,NA,0.016,0,0.054,0.154,0.034,0.028,0.371,0.136,0.005,0.574,0.003,0.002,0.103,0.001,NA,0.011,0.004,0.009,0.006,0.005,0.005,0.104,0.011,0.131,5,0,0.705,0.875,1.428,22.54901961,0,0.74301,0.258085356
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,33,59.9,21/01/2006,2006,1,21,14:38,29.98424,-66.49802,NA,0.6,0,0.021,0.621,0.093,0,NA,0.093,0,0.055,0.136,0.076,0.042,0.194,0.16,0.013,0.485,0.005,0.004,0.068,0,NA,0.024,0.03,0.048,0.011,0.009,0.018,0.068,0.024,0.13,5,0,0.615,0.844,1.465,15.221843,0,0.69867,0.322899223
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,33,89.5,21/01/2006,2006,1,21,14:38,29.98424,-66.49802,NA,0.263,0,0.008,0.271,0.043,0,NA,0.043,0,0.033,0.058,0.002,0.049,0.053,0.073,0.009,0.186,0.001,0,0.018,0,NA,0.008,0.013,0.018,0.004,0.001,0.005,0.018,0.008,0.036,5,0,0.222,0.323,0.594,8.754208754,0,0.2369,0.434487125
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,33,100.2,21/01/2006,2006,1,21,14:38,29.98424,-66.49802,NA,0.201,0,0.004,0.205,0.032,0,NA,0.032,0,0.028,0.05,0.001,0.045,0.042,0.057,0.005,0.15,0.001,0,0.012,0,NA,0.005,0.009,0.013,0.004,0.001,0.004,0.012,0.005,0.026,5,0,0.176,0.258,0.463,11.44708423,0,0.18645,0.431053902
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,33,119.2,21/01/2006,2006,1,21,14:38,29.98424,-66.49802,NA,0.127,0,0.001,0.128,0.013,0,NA,0.013,0,0.025,0.041,0,0.042,0.044,0.033,0.003,0.122,0,0,0.007,0,NA,0.003,0.004,0.005,0.003,0,0.001,0.007,0.003,0.014,5,0,0.136,0.19,0.318,19.49685535,0,0.13204,0.352393214
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,33,150.5,21/01/2006,2006,1,21,14:38,29.98424,-66.49802,NA,0.039,0,0.001,0.04,0.002,0,NA,0.002,0,0.005,0.01,0,0.01,0.013,0.011,0,0.034,0,0,0.004,0,NA,0.004,0,0,0,0,0,0.004,0.004,0.008,5,0,0.042,0.054,0.094,14.89361702,0,0.03754,0.413159297
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,33,199.5,21/01/2006,2006,1,21,14:38,29.98424,-66.49802,NA,0.016,0,0.002,0.018,0,0,NA,0,0,0.001,0.004,0,0,0.002,0.008,0,0.01,0.001,0,0.004,0,NA,0,0,0,0.001,0.001,0,0.004,0,0.006,5,0,0.016,0.02,0.038,5.263157895,0,0.01528,0.738219895
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,34,9.7,21/01/2006,2006,1,21,21:13,29.98542,-66.99792,NA,0.279,0,0.028,0.307,0.001,0,NA,0.001,0,0.015,0.051,0.004,0.016,0.076,0.078,0,0.174,0.001,0.001,0.08,0.002,NA,0.008,0,0.003,0.012,0.002,0.003,0.082,0.008,0.107,5,0,0.281,0.333,0.64,4.0625,0,0.22681,0.484899255
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,34,19.1,21/01/2006,2006,1,21,21:13,29.98542,-66.99792,NA,0.314,0,0.024,0.338,0.001,0,NA,0.001,0,0.023,0.071,0.007,0.029,0.119,0.079,0.002,0.236,0.001,0.001,0.072,0.001,NA,0.008,0.002,0.005,0.009,0.002,0.003,0.073,0.008,0.095,5,0,0.331,0.403,0.741,8.771929825,0,0.28981,0.384355267
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,34,48.9,21/01/2006,2006,1,21,21:13,29.98542,-66.99792,NA,0.326,0,0.014,0.34,0.001,0,NA,0.001,0,0.029,0.069,0.023,0.023,0.132,0.047,0.011,0.236,0.004,0.003,0.03,0,NA,0.01,0.02,0.031,0.009,0.007,0.011,0.03,0.01,0.067,5,0,0.303,0.373,0.713,4.628330996,0,0.28424,0.233148044
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,34,69.4,21/01/2006,2006,1,21,21:13,29.98542,-66.99792,NA,0.241,0,0.002,0.243,0.038,0,NA,0.038,0,0.025,0.05,0.005,0.035,0.088,0.044,0.009,0.181,0.001,0,0.014,0,NA,0.016,0.007,0.011,0.005,0.001,0.004,0.014,0.016,0.04,5,0,0.221,0.309,0.552,11.95652174,0,0.23534,0.263618594
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,34,89.7,21/01/2006,2006,1,21,21:13,29.98542,-66.99792,NA,0.218,0,0.003,0.221,0,0,NA,0,0,0.034,0.056,0.001,0.039,0.051,0.053,0.009,0.153,0.001,0,0.013,0,NA,0.004,0.015,0.021,0.004,0.001,0.006,0.013,0.004,0.028,5,0,0.181,0.237,0.458,3.493449782,0,0.15782,0.47351413
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,34,110.1,21/01/2006,2006,1,21,21:13,29.98542,-66.99792,NA,0.152,0,0.002,0.154,0,0,NA,0,0,0.03,0.048,0,0.036,0.037,0.044,0.006,0.123,0.001,0,0.009,0,NA,0.003,0.009,0.013,0.002,0.001,0.004,0.009,0.003,0.019,5,0,0.142,0.19,0.344,10.46511628,0,0.12369,0.501576522
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,34,129.2,21/01/2006,2006,1,21,21:13,29.98542,-66.99792,NA,0.086,0,0.001,0.087,0.009,0,NA,0.009,0,0.013,0.022,0.001,0.029,0.035,0.022,0.003,0.09,0,0,0.005,0,NA,0.004,0.002,0.003,0.003,0,0.001,0.005,0.004,0.013,5,0,0.103,0.134,0.221,21.26696833,0,0.09792,0.316789216
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,34,159.7,21/01/2006,2006,1,21,21:13,29.98542,-66.99792,NA,0.032,0,0,0.032,0,0,NA,0,0,0.006,0.01,0,0.009,0.01,0.008,0.001,0.028,0.001,0,0.003,0,NA,0.001,0,0,0.001,0.001,0,0.003,0.001,0.006,5,0,0.034,0.044,0.076,15.78947368,0,0.02859,0.394543547
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,34,198.5,21/01/2006,2006,1,21,21:13,29.98542,-66.99792,NA,0.018,0,0.001,0.019,0.001,0,NA,0.001,0,0.001,0.003,0,0.003,0.003,0.007,0,0.013,0,0,0.001,0,NA,0.002,0,0,0,0,0,0.001,0.002,0.003,5,0,0.016,0.02,0.039,2.564102564,0,0.01574,0.627064803
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,35,9.5,22/01/2006,2006,1,22,04:41,29.98243,-67.49868,NA,0.364,0,0.033,0.397,0.003,0,NA,0.003,0,0.016,0.07,0.007,0.01,0.093,0.167,0,0.277,0.001,0.001,0.099,0.001,NA,0.011,0,0.001,0.004,0.002,0.001,0.1,0.011,0.118,5,0,0.395,0.468,0.865,8.208092486,0,0.37324,0.630880935
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,35,18.8,22/01/2006,2006,1,22,04:41,29.98243,-67.49868,NA,0.452,0,0.05,0.502,0.004,0,NA,0.004,0,0.02,0.089,0.004,0.009,0.113,0.236,0,0.362,0.003,0,0.112,0,NA,0.013,0,0.001,0.003,0.003,0.001,0.112,0.013,0.132,5,0,0.494,0.587,1.089,7.805325987,0,0.49348,0.674313042
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,35,24.8,22/01/2006,2006,1,22,04:41,29.98243,-67.49868,NA,0.553,0,0.036,0.589,0.007,0,NA,0.007,0,0.032,0.121,0.006,0.013,0.141,0.26,0.002,0.422,0.002,0,0.103,0.001,NA,0.014,0,0.001,0.002,0.002,0.001,0.104,0.014,0.123,5,0,0.545,0.673,1.262,6.656101426,0,0.56867,0.644662106
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,35,30.2,22/01/2006,2006,1,22,04:41,29.98243,-67.49868,NA,0.696,0,0.033,0.729,0.012,0,NA,0.012,0,0.043,0.146,0.008,0.018,0.218,0.276,0.004,0.524,0.002,0,0.098,0.002,NA,0.015,0.004,0.006,0.003,0.002,0.002,0.1,0.015,0.122,5,0,0.646,0.804,1.533,4.892367906,0,0.69924,0.556547108
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,35,40.2,22/01/2006,2006,1,22,04:41,29.98243,-67.49868,NA,0.78,0,0.042,0.822,0.016,0,NA,0.016,0,0.057,0.177,0.01,0.034,0.285,0.27,0.005,0.604,0.001,0,0.086,0.004,NA,0.016,0.003,0.007,0.006,0.001,0.004,0.09,0.016,0.117,5,0,0.721,0.914,1.736,5.299539171,0,0.78927,0.482344445
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,35,60.5,22/01/2006,2006,1,22,04:41,29.98243,-67.49868,NA,0.956,0,0.023,0.979,0.064,0,NA,0.064,0,0.081,0.195,0.114,0.047,0.551,0.202,0.015,0.929,0.003,0.002,0.051,0.007,NA,0.016,0.012,0.021,0.007,0.005,0.009,0.058,0.016,0.095,5,0,1.024,1.283,2.262,13.43943413,0,1.2332,0.230960104
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,35,79.3,22/01/2006,2006,1,22,04:41,29.98243,-67.49868,NA,0.494,0,0.007,0.501,0.074,0,NA,0.074,0,0.058,0.108,0.03,0.048,0.166,0.112,0.016,0.372,0.003,0.001,0.02,0.002,NA,0.012,0.017,0.024,0.008,0.004,0.007,0.022,0.012,0.053,5,0,0.425,0.607,1.108,9.566787004,0,0.50996,0.309671347
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,35,99.4,22/01/2006,2006,1,22,04:41,29.98243,-67.49868,NA,0.22,0,0.002,0.222,0.038,0,NA,0.038,0,0.03,0.05,0.003,0.041,0.053,0.062,0.006,0.165,0.002,0,0.009,0,NA,0.005,0.01,0.014,0.003,0.002,0.004,0.009,0.005,0.023,5,0,0.188,0.276,0.498,10.84337349,0,0.21521,0.40620789
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,35,138.9,22/01/2006,2006,1,22,04:41,29.98243,-67.49868,NA,0.085,0,0.001,0.086,0.005,0,NA,0.005,0,0.016,0.025,0,0.028,0.032,0.024,0.001,0.085,0,0,0.004,0,NA,0.003,0,0,0.001,0,0,0.004,0.003,0.008,5,0,0.093,0.123,0.209,17.70334928,0,0.08993,0.376292672
