ID,Date/Time,Year,Month,Day,Hour,Minute,Latitude,Longitude,"acCDOM [1/m] (at 405 nm, incl. detrital abs...)","acCDOM [1/m] (at 411 nm, incl. detrital abs...)","acCDOM [1/m] (at 412 nm, incl. detrital abs...)","acCDOM [1/m] (at 440 nm, incl. detrital abs...)","acCDOM [1/m] (at 442 nm, incl. detrital abs...)","acCDOM [1/m] (at 443 nm, incl. detrital abs...)","acCDOM [1/m] (at 455 nm, incl. detrital abs...)","acCDOM [1/m] (at 465 nm, incl. detrital abs...)","acCDOM [1/m] (at 488 nm, incl. detrital abs...)","acCDOM [1/m] (at 489 nm, incl. detrital abs...)","acCDOM [1/m] (at 490 nm, incl. detrital abs...)","acCDOM [1/m] (at 510 nm, incl. detrital abs...)","acCDOM [1/m] (at 520 nm, incl. detrital abs...)","acCDOM [1/m] (at 530 nm, incl. detrital abs...)","acCDOM [1/m] (at 531 nm, incl. detrital abs...)","acCDOM [1/m] (at 547 nm, incl. detrital abs...)","acCDOM [1/m] (at 550 nm, incl. detrital abs...)","acCDOM [1/m] (at 555 nm, incl. detrital abs...)","acCDOM [1/m] (at 560 nm, incl. detrital abs...)","acCDOM [1/m] (at 565 nm, incl. detrital abs...)","acCDOM [1/m] (at 570 nm, incl. detrital abs...)","acCDOM [1/m] (at 590 nm, incl. detrital abs...)","acCDOM [1/m] (at 619 nm, incl. detrital abs...)","acCDOM [1/m] (at 620 nm, incl. detrital abs...)","acCDOM [1/m] (at 625 nm, incl. detrital abs...)","acCDOM [1/m] (at 665 nm, incl. detrital abs...)","acCDOM [1/m] (at 667 nm, incl. detrital abs...)","acCDOM [1/m] (at 670 nm, incl. detrital abs...)","acCDOM [1/m] (at 676 nm, incl. detrital abs...)","acCDOM [1/m] (at 681 nm, incl. detrital abs...)","acCDOM [1/m] (at 683 nm, incl. detrital abs...)","acCDOM [1/m] (at 705 nm, incl. detrital abs...)","acCDOM [1/m] (at 709 nm, incl. detrital abs...)",TSS [mg/l],Depth water [m],Comment (CDOM/detrital ac dataset),Comment (CDOM/detrital ac subdataset)
50618,2005-08-27T03:55,2005,08,27,03,55,-20.1485,148.8823333,,0.1502,0.14859,0.10992,0.10758,0.10644,,0.08406,,0.065025,0.064334,0.051973,0.046722,0.042007,,,0.033969,0.032215,0.030552,0.028976,0.027482,0.022245,0.016385,0.016213,0.015382,0.010107,,,0.0090077,0.0085485,0.0083716,0.0066526,0.0063807,2.6,0,cc,cc_#Site12_#GBR_region_#CSIRO
50619,2005-08-27T05:57,2005,08,27,05,57,-20.0981667,148.7135,,0.12647,0.12501,0.090325,0.088253,0.087235,,0.067586,,0.051168,0.050578,0.040113,0.035724,0.031816,,,0.025238,0.023818,0.022478,0.021214,0.020021,0.015884,0.011356,0.011226,0.010595,0.006672,,,0.0058756,0.0055458,0.0054191,0.0042029,0.0040132,6.3,1,cc,cc_#Site12_#GBR_region_#CSIRO
50699,2005-08-30T11:00,2005,08,30,11,00,50.25,-4.217,,,0.19535,,,,,,,,0.068501,0.052592,,,,,,,0.026791,,,,,0.012372,,0.0072389,,,,0.0059754,,0.0044094,,0.7,45,cc,cc_#Site1_#North_Sea_#PML
50722,2005-08-30T15:12,2005,08,30,15,12,34.204,-119.927,,,0.1111,,,,,,,,0.035256,0.021021,,0.01777,,,,0.012441,,,,,,0.0041577,,0.0045859,,,,,,,,,539,cc,cc_#Site8_#Southern_California_#UCSB
50723,2005-08-30T15:59,2005,08,30,15,59,34.25,-119.907,,,0.1208,,,,,,,,0.038235,0.029624,,0.029277,,,,0.021318,,,,,,0.012836,,0.0050519,,,,,,,,,517,cc,cc_#Site8_#Southern_California_#UCSB
50725,2005-08-30T17:15,2005,08,30,17,15,34.298,-119.886,,,0.10592,,,,,,,,0.033071,0.020901,,0.014908,,,,0.014301,,,,,,,,,,,,,,,,,404,cc,cc_#Site8_#Southern_California_#UCSB
50728,2005-08-30T17:59,2005,08,30,17,59,34.344,-119.865,,,0.12775,,,,,,,,0.048988,0.032992,,0.033681,,,,0.024974,,,,,,0.016393,,0.010831,,,,,,,,,199,cc,cc_#Site8_#Southern_California_#UCSB
50729,2005-08-30T18:38,2005,08,30,18,38,34.391,-119.841,,,0.1376,,,,,,,,0.060979,0.04824,,0.0359,,,,0.031803,,,,,,0.021844,,0.013236,,,,,,,,,64,cc,cc_#Site8_#Southern_California_#UCSB
50815,2005-09-01T09:38,2005,09,01,09,38,53.98874,8.44474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.27,10,,
50816,2005-09-01T09:51,2005,09,01,09,51,54.00438,8.34186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16,14,,
50818,2005-09-01T10:05,2005,09,01,10,05,54.03274,8.2269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,16,,
50820,2005-09-01T10:15,2005,09,01,10,15,54.05974,8.15383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,20,,
50822,2005-09-01T10:26,2005,09,01,10,26,54.09185,8.07384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,26,,
50824,2005-09-01T10:36,2005,09,01,10,36,54.12181,8.00025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,31,,
50872,2005-09-02T14:30,2005,09,02,14,30,43.89,-68.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,
50874,2005-09-02T16:00,2005,09,02,16,00,43.856,-67.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,
50876,2005-09-02T17:30,2005,09,02,17,30,43.822,-67.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,
50913,2005-09-03T14:30,2005,09,03,14,30,43.69,-67.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,
50915,2005-09-03T16:00,2005,09,03,16,00,43.684,-68.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,
50918,2005-09-03T17:30,2005,09,03,17,30,43.664,-68.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,
50980,2005-09-05T11:00,2005,09,05,11,00,50.25,-4.217,,,0.27802,,,,,,,,0.090364,0.068515,,,,,,,0.033591,,,,,0.015729,,0.0097259,,,,0.0082733,,0.0063139,,0.77,45,cc,cc_#Site1_#North_Sea_#PML
51206,2005-09-12T11:00,2005,09,12,11,00,50.25,-4.217,,,0.20682,,,,,,,,0.079011,0.06219,,,,,,,0.034056,,,,,0.017353,,0.01101,,,,0.0093557,,0.0070807,,0.92,45,cc,cc_#Site1_#North_Sea_#PML
51355,2005-09-16T23:50,2005,09,16,23,50,-16.4093333,145.5093333,,0.044326,0.043605,0.027827,0.026968,0.02655,,0.018932,,0.013246,0.013054,0.0097785,0.0084846,0.0073733,,,0.0055917,0.0052223,0.0048787,0.0045593,0.0042614,0.0032609,0.0022265,0.002198,0.0020591,0.0012291,,,0.001068,0.001002,0.00097685,0.00073899,0.00070254,2.5,6,cc,cc_#Site12_#GBR_region_#CSIRO
51357,2005-09-17T05:03,2005,09,17,05,03,-16.8235,145.7893333,,0.38572,0.38065,0.26295,0.25609,0.25273,,0.18904,,0.13774,0.13594,0.10444,0.091547,0.080251,,,0.061676,0.057748,0.054072,0.05063,0.047407,0.036446,0.024899,0.024574,0.023012,0.013614,,,0.011785,0.011037,0.010752,0.0080584,0.007647,5,7,cc,cc_#Site12_#GBR_region_#CSIRO
51369,2005-09-17T21:15,2005,09,17,21,15,-16.86,145.8365,,0.2394,0.23686,0.17585,0.17215,0.17034,,0.13491,,0.1047,0.1036,0.083921,0.075547,0.068018,,,0.055157,0.052346,0.049679,0.04715,0.044752,0.036328,0.026872,0.026594,0.02525,0.016692,,,0.014901,0.014152,0.013863,0.011054,0.010609,4.3,5,cc,cc_#Site12_#GBR_region_#CSIRO
51372,2005-09-18T00:30,2005,09,18,00,30,-16.7323333,145.9708333,,0.041019,0.040434,0.027071,0.026308,0.025935,,0.018954,,0.013485,0.013296,0.010027,0.008712,0.0075724,,,0.0057275,0.0053426,0.0049842,0.0046502,0.0043392,0.0032931,0.0022149,0.0021849,0.0020414,0.0011911,,,0.0010287,0.0009626,0.00093741,0.00070132,0.0006655,2.7,5,cc,cc_#Site12_#GBR_region_#CSIRO
51373,2005-09-18T03:10,2005,09,18,03,10,-16.9266667,145.9726667,,0.10488,0.10374,0.076308,0.074653,0.073839,,0.058012,,0.044591,0.044105,0.035422,0.031745,0.028449,,,0.02285,0.021632,0.020478,0.019387,0.018353,0.014742,0.010729,0.010612,0.010047,0.006483,,,0.0057473,0.0054411,0.0053232,0.0041837,0.0040045,2.6,5,cc,cc_#Site12_#GBR_region_#CSIRO
51376,2005-09-18T06:10,2005,09,18,06,10,-17.1495,145.998,,0.1243,0.12285,0.088538,0.086491,0.085485,,0.066088,,0.049912,0.049331,0.039041,0.034732,0.030898,,,0.024453,0.023064,0.021754,0.020518,0.019352,0.015316,0.01091,0.010783,0.010171,0.0063707,,,0.0056017,0.0052835,0.0051614,0.0039905,0.0038081,2.6,1,cc,cc_#Site12_#GBR_region_#CSIRO
51377,2005-09-18T08:20,2005,09,18,08,20,-17.2271667,146.0885,,0.16323,0.16158,0.12144,0.11899,0.11778,,0.094135,,0.073736,0.07299,0.05956,0.053806,0.048609,,,0.039678,0.037715,0.03585,0.034078,0.032393,0.026449,0.019719,0.01952,0.018557,0.012384,,,0.011081,0.010536,0.010325,0.0082686,0.0079415,2.5,2,cc,cc_#Site12_#GBR_region_#CSIRO
51391,2005-09-19T00:35,2005,09,19,00,35,-17.9133333,146.1473333,,0.17274,0.17098,0.12847,0.12588,0.1246,,0.099624,,0.078108,0.077322,0.06317,0.057109,0.051637,,,0.04223,0.040163,0.038198,0.03633,0.034555,0.028289,0.021183,0.020973,0.019955,0.013415,,,0.012031,0.01145,0.011226,0.0090338,0.0086844,2.6,4,cc,cc_#Site12_#GBR_region_#CSIRO
51393,2005-09-19T03:00,2005,09,19,03,00,-18.0163333,146.1588333,,0.16958,0.16713,0.11154,0.10839,0.10685,,0.078105,,0.0557,0.054925,0.041566,0.036194,0.031536,,,0.023985,0.022407,0.020936,0.019564,0.018284,0.01397,0.0094905,0.0093655,0.0087654,0.005182,,,0.0044899,0.0042074,0.0040995,0.0030837,0.0029287,3,1,cc,cc_#Site12_#GBR_region_#CSIRO
51399,2005-09-19T10:24,2005,09,19,10,24,36.1617,-5.9467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2,16,,
51402,2005-09-19T11:00,2005,09,19,11,00,50.25,-4.217,,,0.14282,,,,,,,,0.050939,0.039111,,,,,,,0.020204,,,,,0.009146,,0.0050473,,,,0.0040871,,0.002976,,0.63,45,cc,cc_#Site1_#North_Sea_#PML
51403,2005-09-19T11:04,2005,09,19,11,04,36.0783,-5.9858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,95,,
51404,2005-09-19T11:57,2005,09,19,11,57,35.9867,-6.0467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,251,,
51410,2005-09-19T14:36,2005,09,19,14,36,36.09,-6.5357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,312,,
51411,2005-09-19T15:50,2005,09,19,15,50,36.1567,-6.3767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2,64,,
51415,2005-09-19T16:45,2005,09,19,16,45,36.21,-6.2417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,26,,
51417,2005-09-19T17:31,2005,09,19,17,31,36.2533,-6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,17,,
51443,2005-09-20T03:05,2005,09,20,03,05,-19.0056667,146.6523333,,0.1479,0.14592,0.10026,0.097629,0.096338,,0.071978,,0.052517,0.051835,0.039947,0.035092,0.03084,,,0.023849,0.02237,0.020984,0.019687,0.018471,0.014326,0.009934,0.0098098,0.0092122,0.0055857,,,0.0048711,0.0045777,0.0044655,0.0034,0.003236,3.5,5,cc,cc_#Site12_#GBR_region_#CSIRO
51445,2005-09-20T05:50,2005,09,20,05,50,36.5017,-6.3367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,20,,
51448,2005-09-20T06:48,2005,09,20,06,48,36.4483,-6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,48,,
51450,2005-09-20T07:39,2005,09,20,07,39,36.3783,-6.5083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,77,,
51452,2005-09-20T08:40,2005,09,20,08,40,36.2917,-6.6183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,169,,
51456,2005-09-20T10:29,2005,09,20,10,29,36.4983,-6.7583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,225,,
51462,2005-09-20T11:36,2005,09,20,11,36,36.5917,-6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,77,,
51468,2005-09-20T12:18,2005,09,20,12,18,36.64,-6.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,50,,
51473,2005-09-20T13:04,2005,09,20,13,04,36.7133,-6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6,15,,
51477,2005-09-20T13:42,2005,09,20,13,42,36.7712,-6.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,3,,
51480,2005-09-20T14:18,2005,09,20,14,18,36.8083,-6.4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7,1,,
51481,2005-09-20T15:20,2005,09,20,15,20,36.955,-6.5383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,4,,
51482,2005-09-20T15:39,2005,09,20,15,39,34.083,-120.033,,,0.12461,,,,,,,,0.042942,0.032969,,0.032336,,,,0.027183,,,,,,0.019118,,0.015932,,,,,,,,,81,cc,cc_#Site8_#Southern_California_#UCSB
51484,2005-09-20T16:01,2005,09,20,16,01,36.8933,-6.6183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,13,,
51486,2005-09-20T16:20,2005,09,20,16,20,51.151,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,16,,
51487,2005-09-20T16:24,2005,09,20,16,24,34.159,-119.948,,,0.1127,,,,,,,,0.040721,0.033703,,0.023807,,,,0.019883,,,,,,0.0076491,,0.018724,,,,,,,,,495,cc,cc_#Site8_#Southern_California_#UCSB
51488,2005-09-20T16:40,2005,09,20,16,40,51.109,2.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,11,,
51490,2005-09-20T16:49,2005,09,20,16,49,36.8033,-6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,39,,
51492,2005-09-20T17:05,2005,09,20,17,05,51.069,2.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,13,,
51493,2005-09-20T17:06,2005,09,20,17,06,34.204,-119.927,,,0.11385,,,,,,,,0.03634,0.027718,,0.020966,,,,0.016561,,,,,,0.014744,,0.01216,,,,,,,,,539,cc,cc_#Site8_#Southern_California_#UCSB
51494,2005-09-20T17:36,2005,09,20,17,36,36.73,-6.8083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,72,,
51495,2005-09-20T17:40,2005,09,20,17,40,34.252,-119.906,,,0.14724,,,,,,,,0.046707,0.038857,,0.032372,,,,0.020865,,,,,,0.012523,,0.011184,,,,,,,,,517,cc,cc_#Site8_#Southern_California_#UCSB
51497,2005-09-20T18:25,2005,09,20,18,25,36.6483,-6.8715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,197,,
51498,2005-09-20T19:02,2005,09,20,19,02,34.297,-119.885,,,0.11924,,,,,,,,0.044748,0.039231,,0.031914,,,,0.026311,,,,,,0.018694,,0.011463,,,,,,,,,404,cc,cc_#Site8_#Southern_California_#UCSB
51499,2005-09-20T19:37,2005,09,20,19,37,34.343,-119.863,,,0.10361,,,,,,,,0.033956,0.028246,,0.023595,,,,0.016558,,,,,,0.0094617,,0.0036606,,,,,,,,,199,cc,cc_#Site8_#Southern_California_#UCSB
51500,2005-09-20T20:10,2005,09,20,20,10,34.391,-119.841,,,0.12636,,,,,,,,0.035916,0.026782,,0.025848,,,,0.015858,,,,,,0.0058792,,0.0094277,,,,,,,,,64,cc,cc_#Site8_#Southern_California_#UCSB
51505,2005-09-20T23:30,2005,09,20,23,30,-19.1903333,146.9138333,,0.1452,0.14315,0.096196,0.093515,0.092203,,0.067647,,0.048367,0.047699,0.036138,0.031475,0.027426,,,0.020851,0.019475,0.018192,0.016995,0.015879,0.012113,0.0082053,0.0080964,0.0075733,0.0044546,,,0.0038539,0.0036089,0.0035154,0.0026365,0.0025026,2.5,5,cc,cc_#Site12_#GBR_region_#CSIRO
51510,2005-09-21T03:45,2005,09,21,03,45,-19.0793333,146.8951667,,0.089019,0.087829,0.060325,0.058732,0.057952,,0.043204,,0.031402,0.030988,0.023779,0.020838,0.018265,,,0.014043,0.013152,0.012318,0.011538,0.010807,0.008325,0.0057119,0.0056383,0.0052849,0.003155,,,0.0027395,0.0025694,0.0025044,0.0018904,0.0017963,2.5,16,cc,cc_#Site12_#GBR_region_#CSIRO
51512,2005-09-21T05:25,2005,09,21,05,25,-19.1083333,146.8598333,,0.1414,0.13947,0.096601,0.094195,0.093019,,0.070982,,0.053389,0.052768,0.041848,0.037313,0.03329,,,0.026538,0.025081,0.023707,0.022409,0.021184,0.016926,0.012238,0.012102,0.011445,0.0073259,,,0.0064808,0.0061297,0.0059946,0.0046919,0.0044875,4.8,1,cc,cc_#Site12_#GBR_region_#CSIRO
51513,2005-09-21T05:51,2005,09,21,05,51,37.105,-6.8383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,9,,
51514,2005-09-21T06:35,2005,09,21,06,35,37.0383,-6.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,31,,
51516,2005-09-21T07:37,2005,09,21,07,37,36.9317,-7.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,85,,
51517,2005-09-21T08:36,2005,09,21,08,36,36.8383,-7.1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,237,,
51521,2005-09-21T10:19,2005,09,21,10,19,36.915,-7.3783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,300,,
51524,2005-09-21T11:15,2005,09,21,11,15,37.0083,-7.3817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6,102,,
51527,2005-09-21T12:01,2005,09,21,12,01,37.08,-7.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,40,,
51530,2005-09-21T12:33,2005,09,21,12,33,37.1383,-7.3835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,12,,
51566,2005-09-22T10:15,2005,09,22,10,15,50.748,1.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,26,,
51569,2005-09-22T11:20,2005,09,22,11,20,50.753,1.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,14,,
51678,2005-09-25T11:00,2005,09,25,11,00,50.25,-4.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,
51781,2005-09-29T02:40,2005,09,29,02,40,35.1169,23.1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184,3413,,
51784,2005-09-29T07:00,2005,09,29,07,00,35.0169,23.4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,3517,,
51786,2005-09-29T12:45,2005,09,29,12,45,35.1,23.5542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,3540,,
51798,2005-09-30T08:10,2005,09,30,08,10,35.146,23.7791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,1902,,
51825,2005-09-30T18:00,2005,09,30,18,00,35.1398,23.6352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108,3085,,
51828,2005-10-01T10:15,2005,10,01,10,15,35.19,23.9313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,1259,,
51860,2005-10-02T08:45,2005,10,02,08,45,35.1539,24.2578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122,713,,
51875,2005-10-03T06:55,2005,10,03,06,55,34.8665,24.5496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,2671,,
51880,2005-10-03T11:00,2005,10,03,11,00,50.25,-4.217,,,0.16247,,,,,,,,0.036972,0.025327,,,,,,,0.0086071,,,,,0.002916,,0.0019484,,,,0.001804,,0.0014346,,0.82,45,cc,cc_#Site1_#North_Sea_#PML
51881,2005-10-03T13:20,2005,10,03,13,20,34.9715,24.4364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206,1837,,
51882,2005-10-03T14:30,2005,10,03,14,30,43.939,-68.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,
51884,2005-10-03T16:00,2005,10,03,16,00,43.859,-68.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,,
51885,2005-10-03T16:10,2005,10,03,16,10,35.1018,24.3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,1367,,
51900,2005-10-04T16:00,2005,10,04,16,00,43.696,-68.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,
51909,2005-10-05T05:40,2005,10,05,05,40,34.5765,24.8596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316,2085,,
51921,2005-10-06T09:17,2005,10,06,09,17,53.98969,8.50917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.04,11,,
51922,2005-10-06T09:31,2005,10,06,09,31,53.9952,8.40301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,13,,
51923,2005-10-06T09:44,2005,10,06,09,44,54.00882,8.30427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.14,18,,
51924,2005-10-06T09:55,2005,10,06,09,55,54.03115,8.22503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21,16,,
51925,2005-10-06T10:04,2005,10,06,10,04,54.05784,8.16254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.22,19,,
51927,2005-10-06T10:25,2005,10,06,10,25,54.11426,8.01408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,30,,
52006,2005-10-10T11:00,2005,10,10,11,00,50.25,-4.217,,,0.28315,,,,,,,,0.082009,0.059255,,,,,,,0.023387,,,,,0.0087021,,0.0049772,,,,0.0041447,,0.0030479,,1.19,45,cc,cc_#Site1_#North_Sea_#PML
52092,2005-10-13T09:41,2005,10,13,09,41,54.01616,8.2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,19,,
52093,2005-10-13T09:59,2005,10,13,09,59,54.06602,8.14757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,20,,
52097,2005-10-13T10:15,2005,10,13,10,15,54.1132,8.03204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,29,,
52098,2005-10-13T10:26,2005,10,13,10,26,54.14599,7.96016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,31,,
52147,2005-10-14T15:35,2005,10,14,15,35,34.084,-120.032,,,0.072234,,,,,,,,0.026438,0.015256,,0.011511,,,,0.0091352,,,,,,0.0057942,,0.0075537,,,,,,,,,81,cc,cc_#Site8_#Southern_California_#UCSB
52148,2005-10-14T16:34,2005,10,14,16,34,34.157,-119.949,,,0.074824,,,,,,,,0.024805,0.017221,,0.011618,,,,0.010016,,,,,,0.0064158,,0.0067127,,,,,,,,,363,cc,cc_#Site8_#Southern_California_#UCSB
52149,2005-10-14T17:11,2005,10,14,17,11,34.205,-119.927,,,0.10125,,,,,,,,0.029934,0.029238,,0.020416,,,,0.016133,,,,,,0.01099,,0.010141,,,,,,,,,539,cc,cc_#Site8_#Southern_California_#UCSB
52150,2005-10-14T17:46,2005,10,14,17,46,34.251,-119.905,,,0.090768,,,,,,,,0.028487,0.026438,,0.02097,,,,0.016593,,,,,,0.010766,,0.011189,,,,,,,,,517,cc,cc_#Site8_#Southern_California_#UCSB
52151,2005-10-14T19:02,2005,10,14,19,02,34.297,-119.882,,,0.12064,,,,,,,,0.04559,0.038343,,0.0323,,,,0.024043,,,,,,0.017558,,0.014797,,,,,,,,,404,cc,cc_#Site8_#Southern_California_#UCSB
52152,2005-10-14T20:08,2005,10,14,20,08,34.344,-119.861,,,0.16282,,,,,,,,0.068572,0.058452,,0.050016,,,,0.040363,,,,,,0.024361,,0.016009,,,,,,,,,199,cc,cc_#Site8_#Southern_California_#UCSB
52153,2005-10-14T20:42,2005,10,14,20,42,34.391,-119.84,,,0.26499,,,,,,,,0.12239,0.097919,,0.080526,,,,0.061721,,,,,,0.031209,,0.020564,,,,,,,,,64,cc,cc_#Site8_#Southern_California_#UCSB
52168,2005-10-15T12:18,2005,10,15,12,18,49.7218,-3.74367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,
52195,2005-10-16T12:26,2005,10,16,12,26,46.8222,-5.29833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,,
52217,2005-10-17T11:00,2005,10,17,11,00,50.25,-4.217,,,0.2956,,,,,,,,0.078215,0.054797,,,,,,,0.019676,,,,,0.0064531,,0.0036185,,,,0.003012,,0.0022157,,0.55,45,cc,cc_#Site1_#North_Sea_#PML
52247,2005-10-18T12:22,2005,10,18,12,22,45.8528,-6.63867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4709,,
52265,2005-10-19T09:30,2005,10,19,09,30,50.748,1.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,26,,
52266,2005-10-19T09:55,2005,10,19,09,55,50.753,1.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,14,,
52275,2005-10-19T12:34,2005,10,19,12,34,46.2068,-4.11067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,
52298,2005-10-20T12:00,2005,10,20,12,00,44.8222,-58.8472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,
52299,2005-10-20T12:00,2005,10,20,12,00,45.1592,-59.1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,
52300,2005-10-20T12:00,2005,10,20,12,00,45.4907,-59.5217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,
52301,2005-10-20T12:00,2005,10,20,12,00,45.6605,-59.6988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,
52303,2005-10-20T12:12,2005,10,20,12,12,45.7435,-5.52483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4756,,
52324,2005-10-21T12:00,2005,10,21,12,00,43.4711,-57.5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777,,
52325,2005-10-21T12:00,2005,10,21,12,00,43.7803,-57.8302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993,,
52326,2005-10-21T12:00,2005,10,21,12,00,44.1309,-58.1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,
52327,2005-10-21T12:00,2005,10,21,12,00,44.4802,-58.5107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,
